Timestamp,FrameId,FrameNumber,FPS,FrameWidth,FrameHeight,FrameSize,InferenceTimeMs,ConfidenceScore,AlgorithmFPS,AvgProcTimeMs,TotalProcTimeMs,GPUFreeMemoryMB,GPUTotalMemoryMB,CudaKernelTimeMs,DisplayLatencyMsRaw,DroppedFrames,RenderTimeMs,ProcessingLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,RAM_In_Use_MB,Total_RAM_MB,LFB_Size_MB,Block_Max_MB,SWAP_In_Use_MB,Total_SWAP_MB,Cached_MB,used_IRAM_kB,total_IRAM_kB,lfb_kB,CPU1_Utilization_Percent,CPU1_Frequency_MHz,CPU2_Utilization_Percent,CPU2_Frequency_MHz,CPU3_Utilization_Percent,CPU3_Frequency_MHz,CPU4_Utilization_Percent,CPU4_Frequency_MHz,EMC_Frequency_Percent,GR3D_Frequency_Percent,PLL_Temperature_C,CPU_Temperature_C,PMIC_Temperature_C,GPU_Temperature_C,AO_Temperature_C,Thermal_Temperature_C,PowerTotalW,PowerAverageW,PowerSensor0W,PowerSensor0V,PowerSensor0A,PowerSensor1W,PowerSensor1V,PowerSensor1A,PowerSensor2W,PowerSensor2V,PowerSensor2A,PowerSensor3W,PowerSensor3V,PowerSensor3A
2025-11-16 21:21:06.803,421,421,12.6582,320,240,153600,1.25756,1,3.46314,1.31663,555.751,0,0,0,1506.42,0,5.12436,1.25756,5.12436,1506.42,0.00502941,1347.5,1952,0,0,0,0,0,0,0,0,50.5,0,38.5,0,39,0,36,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:08.819,428,428,13.1579,320,240,153600,1.25402,1,3.47087,1.30078,565.727,0,0,0,1511.89,0,5.04525,1.25402,5.04525,1511.89,0.00501524,1347.5,1952,0,0,0,0,0,0,0,0,43,0,35.5,0,38.5,0,40,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:10.839,435,435,12.5,320,240,153600,1.25527,1,3.46165,1.39167,575.902,0,0,0,1512.86,0,4.98618,1.25527,4.98618,1512.86,0.00502066,1347.5,1952,0,0,0,0,0,0,0,0,43.5,0,37,0,43,0,35.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:12.855,442,442,13.1579,320,240,153600,1.31387,1,3.47357,1.44575,584.762,0,0,0,1518.09,0,5.28437,1.31387,5.28437,1518.09,0.00525463,1347,1952,0,0,0,0,0,0,0,0,42.5,0,37.5,0,41.5,0,41,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:14.875,449,449,12.5,320,240,153600,1.27329,1,3.46451,1.27225,594.793,0,0,0,1518.9,0,5.06275,1.27329,5.06275,1518.9,0.00509212,1347.5,1952,0,0,0,0,0,0,0,0,39.5,0,39,0,38,0,38.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:16.891,456,456,13.1579,320,240,153600,1.86775,1,3.47543,1.43056,604.266,0,0,0,1524.3,0,5.13952,1.86775,5.13952,1524.3,0.00746974,1347.5,1952,0,0,0,0,0,0,0,0,45.5,0,38.5,0,42,0,48,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:18.911,463,463,12.6582,320,240,153600,1.25615,1,3.46185,1.39435,613.999,0,0,0,1525.7,0,4.93956,1.25615,4.93956,1525.7,0.00502316,1347,1952,0,0,0,0,0,0,0,0,39.5,0,39.5,0,41.5,0,37,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:20.927,470,470,13.1579,320,240,153600,1.86697,1,3.47636,1.33967,623.298,0,0,0,1530.36,0,4.97139,1.86697,4.97139,1530.36,0.00747037,1347.5,1952,0,0,0,0,0,0,0,0,40.5,0,34,0,45,0,39.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:22.947,477,477,12.6582,320,240,153600,1.25574,1,3.46534,1.32893,632.262,0,0,0,1532.82,0,5.09015,1.25574,5.09015,1532.82,0.00502212,1348,1952,0,0,0,0,0,0,0,0,43,0,39,0,39.5,0,32.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:24.963,484,484,13.1579,320,240,153600,1.2561,1,3.47143,1.36257,641.98,0,0,0,1537.56,0,5.17583,1.2561,5.17583,1537.56,0.00502379,1347.5,1952,0,0,0,0,0,0,0,0,40,0,37,0,44,0,35.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:26.984,491,491,12.6582,320,240,153600,1.28163,1,3.46559,1.30574,650.788,0,0,0,1538.76,0,5.09588,1.28163,5.09588,1538.76,0.00512567,1347.5,1952,0,0,0,0,0,0,0,0,41.5,0,39.5,0,39,0,38,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:29.000,498,498,13.1579,320,240,153600,1.25647,1,3.46757,1.26926,659.692,0,0,0,1544,0,5.0341,1.25647,5.0341,1544,0.00502483,1348,1952,0,0,0,0,0,0,0,0,43.5,0,44,0,39.5,0,39,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:31.016,505,505,13.1579,320,240,153600,1.25496,1,3.46586,1.26093,668.419,0,0,0,1549.69,0,5.45543,1.25496,5.45543,1549.69,0.00501942,1347.5,1952,0,0,0,0,0,0,0,0,45,0,36.5,0,42,0,37.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 21:21:33.036,512,512,13.1579,320,240,153600,1.25475,1,3.47034,1.25659,677.212,0,0,0,1550.78,0,5.05129,1.25475,5.05129,1550.78,0.00501879,1348,1952,0,0,0,0,0,0,0,0,47.5,0,43,0,41,0,39.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:24:57.105,0,0,30,320,240,153600,1.30662,1,0,0,1.30662,0,0,0,1578.3,0,15.3927,1.30662,15.3927,1578.3,0.00522586,1322,1952,14,4,56,13264,1,0,252,252,66,1479,69,1479,66,1479,80,1479,2,0,39.5,42.5,50,41.5,46,41.75,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:24:59.121,7,7,13.1579,320,240,153600,1.35923,1,0.648796,1.30662,10.2453,0,0,0,1583.5,0,4.92758,1.35923,4.92758,1583.5,0.00543586,1326.5,1952,0,0,0,0,0,0,0,0,60.5,0,78.5,0,58.5,0,59,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:01.217,14,14,12.6582,320,240,153600,1.25902,1,3.68168,1.29436,19.2209,0,0,0,1508.36,0,4.98565,1.25902,4.98565,1508.36,0.00503607,1326.5,1952,0,0,0,0,0,0,0,0,39,0,32.5,0,34.5,0,33.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:03.233,21,21,13.1579,320,240,153600,1.25641,1,3.46419,1.24946,28.3424,0,0,0,1513.62,0,5.13295,1.25641,5.13295,1513.62,0.00502544,1326.5,1952,0,0,0,0,0,0,0,0,42.5,0,36,0,33,0,32,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:05.253,28,28,12.6582,320,240,153600,1.281,1,3.46908,1.5739,39.3564,0,0,0,1514.64,0,5.06956,1.281,5.06956,1514.64,0.00512357,1327,1952,0,0,0,0,0,0,0,0,40,0,42.5,0,36,0,35,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:07.269,35,35,13.1579,320,240,153600,1.25891,1,3.46662,1.31661,48.0998,0,0,0,1519.47,0,5.048,1.25891,5.048,1519.47,0.00503461,1327,1952,0,0,0,0,0,0,0,0,45,0,40,0,34,0,37,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:09.289,42,42,12.6582,320,240,153600,1.33563,1,3.47598,1.26387,57.316,0,0,0,1520.82,0,5.01248,1.33563,5.01248,1520.83,0.00534128,1327,1952,0,0,0,0,0,0,0,0,42.5,0,33,0,39,0,38,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:11.305,49,49,13.1579,320,240,153600,1.256,1,3.46605,1.29551,66.3778,0,0,0,1525.87,0,5.02086,1.256,5.02086,1525.87,0.00502211,1327,1952,0,0,0,0,0,0,0,0,43.5,0,36,0,39.5,0,38,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:13.325,56,56,12.6582,320,240,153600,1.32454,1,3.46514,1.31107,75.4328,0,0,0,1528.21,0,5.43232,1.32454,5.43232,1528.21,0.00529628,1327,1952,0,0,0,0,0,0,0,0,44.5,0,36,0,38,0,34,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:15.341,63,63,13.3333,320,240,153600,1.26766,1,3.47151,1.27932,84.1812,0,0,0,1534.2,0,5.23201,1.26766,5.23201,1534.2,0.00507003,1327,1952,0,0,0,0,0,0,0,0,43,0,32,0,39,0,39.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:17.361,70,70,12.6582,320,240,153600,1.31865,1,3.4683,1.24978,93.4106,0,0,0,1535.93,0,5.09508,1.31865,5.09508,1535.93,0.00527482,1327,1952,0,0,0,0,0,0,0,0,53,0,46,0,45.5,0,40.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:19.377,77,77,13.1579,320,240,153600,1.32464,1,3.4688,1.31193,102.508,0,0,0,1542.27,0,5.1955,1.32464,5.1955,1542.27,0.00529774,1327,1952,0,0,0,0,0,0,0,0,40.5,0,34,0,43,0,38.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:21.397,84,84,12.6582,320,240,153600,1.26371,1,3.46834,1.30618,111.613,0,0,0,1544.19,0,5.12284,1.26371,5.12284,1544.19,0.00505398,1327,1952,0,0,0,0,0,0,0,0,43,0,34,0,42.5,0,35,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:23.414,91,91,13.1579,320,240,153600,1.26771,1,3.45521,1.301,120.517,0,0,0,1550.2,0,5.46415,1.26771,5.46415,1550.2,0.00506961,1327,1952,0,0,0,0,0,0,0,0,44.5,0,42.5,0,36,0,39.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:25.433,98,98,12.6582,320,240,153600,1.34563,1,3.48204,1.27368,129.55,0,0,0,1552.56,0,5.13503,1.34563,5.13503,1552.56,0.00538274,1327,1952,0,0,0,0,0,0,0,0,44.5,0,44,0,37,0,39.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:27.449,105,105,13.1579,320,240,153600,1.31725,1,3.47087,1.29208,138.497,0,0,0,1559.91,0,4.76727,1.31725,4.76727,1559.91,0.00526878,1327.5,1952,0,0,0,0,0,0,0,0,46.5,0,41,0,44.5,0,47,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:29.545,112,112,13.1579,320,240,153600,1.25824,1,3.3367,1.28676,147.414,0,0,0,1486.12,0,4.94544,1.25824,4.94544,1486.12,0.00503315,1327,1952,0,0,0,0,0,0,0,0,40,0,35.5,0,38,0,43,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:31.565,119,119,12.6582,320,240,153600,1.26006,1,3.4699,1.28866,156.571,0,0,0,1487.71,0,4.97159,1.26006,4.97159,1487.71,0.00503899,1327,1952,0,0,0,0,0,0,0,0,41,0,40.5,0,39,0,32.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:33.581,126,126,13.1579,320,240,153600,1.26933,1,3.47234,1.27032,165.514,0,0,0,1493.69,0,5.50581,1.26933,5.50581,1493.69,0.00507607,1327,1952,0,0,0,0,0,0,0,0,39,0,38,0,42.5,0,34,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:35.601,133,133,12.6582,320,240,153600,1.26985,1,3.46548,1.3025,174.506,0,0,0,1495.22,0,5.1192,1.26985,5.1192,1495.23,0.00507857,1327,1952,0,0,0,0,0,0,0,0,39.5,0,40.5,0,34.5,0,33,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:37.617,140,140,13.1579,320,240,153600,1.27938,1,3.46347,1.29074,183.582,0,0,0,1500.5,0,5.04159,1.27938,5.04159,1500.51,0.0051167,1327,1952,0,0,0,0,0,0,0,0,40.5,0,41.5,0,32,0,41,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:39.637,147,147,12.6582,320,240,153600,1.25568,1,3.48052,1.2875,193.129,0,0,0,1502.06,0,5.24826,1.25568,5.24826,1502.06,0.0050217,1327,1952,0,0,0,0,0,0,0,0,40,0,33,0,40.5,0,40.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:41.653,154,154,13.1579,320,240,153600,1.28344,1,3.46377,1.34981,201.991,0,0,0,1507.46,0,5.00602,1.28344,5.00602,1507.46,0.00513316,1325.5,1952,0,0,0,0,0,0,0,0,42.5,0,36.5,0,38,0,35.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:43.673,161,161,12.6582,320,240,153600,1.28095,1,3.4714,1.27343,211.105,0,0,0,1510.32,0,4.88445,1.28095,4.88445,1510.32,0.00512295,1326,1952,0,0,0,0,0,0,0,0,43.5,0,32,0,38,0,41,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:45.689,168,168,13.1579,320,240,153600,1.25761,1,3.46587,1.29841,220.106,0,0,0,1515.75,0,5.43763,1.25761,5.43763,1515.75,0.00502982,1326,1952,0,0,0,0,0,0,0,0,44,0,48,0,43,0,34.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:47.709,175,175,12.6582,320,240,153600,1.33808,1,3.46708,1.28549,229.889,0,0,0,1516.51,0,5.08003,1.33808,5.08003,1516.51,0.00535128,1326,1952,0,0,0,0,0,0,0,0,39.5,0,42.5,0,38,0,36,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:49.725,182,182,13.1579,320,240,153600,1.25605,1,3.47547,1.39699,238.769,0,0,0,1522.16,0,5.09836,1.25605,5.09836,1522.17,0.00502336,1326,1952,0,0,0,0,0,0,0,0,42.5,0,33,0,42,0,36.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:51.745,189,189,12.6582,320,240,153600,1.27917,1,3.46256,1.28245,247.717,0,0,0,1523.84,0,5.01763,1.27917,5.01763,1523.84,0.00511607,1326,1952,0,0,0,0,0,0,0,0,44,0,38,0,33.5,0,35.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:53.761,196,196,13.1579,320,240,153600,1.2799,1,3.47202,1.46568,258.528,0,0,0,1528.98,0,5.24242,1.2799,5.24242,1528.98,0.00511878,1326,1952,0,0,0,0,0,0,0,0,40,0,38,0,42,0,35.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:55.781,203,203,12.6582,320,240,153600,1.28313,1,3.46676,1.35801,268.102,0,0,0,1531.9,0,5.4206,1.28313,5.4206,1531.9,0.00513211,1326.5,1952,0,0,0,0,0,0,0,0,41,0,36,0,36.5,0,38,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:57.797,210,210,13.1579,320,240,153600,1.25751,1,3.47322,1.34307,276.898,0,0,0,1547.99,0,9.84474,1.25751,9.84474,1547.99,0.00502836,1326,1952,0,0,0,0,0,0,0,0,50,0,44.5,0,48.5,0,40,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:25:59.817,217,217,12.6582,320,240,153600,1.32152,1,3.46205,1.27599,285.89,0,0,0,1551.24,0,5.18909,1.32152,5.18909,1551.24,0.00528669,1326,1952,0,0,0,0,0,0,0,0,62.5,0,51.5,0,54,0,55,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:01.833,224,224,13.1579,320,240,153600,1.28308,1,3.47147,1.27899,294.933,0,0,0,1557.65,0,5.12831,1.28308,5.12831,1557.65,0.00513294,1326,1952,0,0,0,0,0,0,0,0,43,0,36.5,0,35,0,37.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:03.929,231,231,13.1579,320,240,153600,1.35074,1,3.34045,1.29617,304.162,0,0,0,1483.25,0,5.13107,1.35074,5.13107,1483.25,0.00540294,1327,1952,0,0,0,0,0,0,0,0,48,0,35.5,0,30,0,41.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:05.949,238,238,12.5,320,240,153600,1.47355,1,3.46949,1.33837,313.663,0,0,0,1484.91,0,5.60545,1.47355,5.60545,1484.91,0.00589336,1327.5,1952,0,0,0,0,0,0,0,0,39,0,39.5,0,34.5,0,39,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:07.965,245,245,13.1579,320,240,153600,1.31969,1,3.47498,1.32708,324.62,0,0,0,1490.81,0,5.52909,1.31969,5.52909,1490.81,0.00527774,1327,1952,0,0,0,0,0,0,0,0,49,0,37,0,38,0,36,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:09.985,252,252,12.6582,320,240,153600,1.28756,1,3.46319,1.56737,333.531,0,0,0,1504.68,0,18.3318,1.28756,18.3318,1504.68,0.0051494,1327,1952,0,0,0,0,0,0,0,0,55.5,0,51,0,52,0,47.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:12.002,259,259,13.1579,320,240,153600,1.27063,1,3.46661,1.27997,343.088,0,0,0,1510.08,0,5.49336,1.27063,5.49336,1510.08,0.0050819,1327,1952,0,0,0,0,0,0,0,0,51,0,43,0,46,0,39.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:14.017,266,266,13.1579,320,240,153600,1.2587,1,3.47067,1.37495,353.095,0,0,0,1516.43,0,5.48076,1.2587,5.48076,1516.43,0.00503315,1327,1952,0,0,0,0,0,0,0,0,47,0,45.5,0,31.5,0,34.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:16.037,273,273,13.1579,320,240,153600,1.26579,1,3.47042,1.43243,362.226,0,0,0,1519.06,0,5.34508,1.26579,5.34508,1519.06,0.00506148,1327.5,1952,0,0,0,0,0,0,0,0,45.5,0,38,0,39,0,38,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:18.054,280,280,13.1579,320,240,153600,1.2585,1,3.4623,1.28339,371.158,0,0,0,1525.84,0,4.86414,1.2585,4.86414,1525.84,0.00503294,1327.5,1952,0,0,0,0,0,0,0,0,47.5,0,47.5,0,38.5,0,43,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:20.073,287,287,13.3333,320,240,153600,1.86897,1,3.47765,1.2837,380.72,0,0,0,1527.98,0,4.99857,1.86897,4.99857,1527.98,0.00747566,1327.5,1952,0,0,0,0,0,0,0,0,43.5,0,40.5,0,43,0,35.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:22.090,294,294,13.1579,320,240,153600,1.2573,1,3.46635,1.36598,389.699,0,0,0,1535.25,0,5.24815,1.2573,5.24815,1535.25,0.00502753,1327,1952,0,0,0,0,0,0,0,0,45,0,46,0,38,0,38.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:24.109,301,301,13.1579,320,240,153600,1.27496,1,3.46719,1.29203,398.685,0,0,0,1536.98,0,5.02706,1.27496,5.02706,1536.98,0.0050994,1327.5,1952,0,0,0,0,0,0,0,0,65.5,0,61,0,57.5,0,62,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:26.126,308,308,13.1579,320,240,153600,1.33652,1,3.46988,1.26518,407.874,0,0,0,1545.87,0,7.49577,1.33652,7.49577,1545.87,0.00534524,1327,1952,0,0,0,0,0,0,0,0,46,0,33,0,43.5,0,39,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:28.146,315,315,13.1579,320,240,153600,1.28272,1,3.46754,1.31598,417.692,0,0,0,1553.57,0,4.86075,1.28272,4.86075,1553.57,0.00513086,1328,1952,0,0,0,0,0,0,0,0,79,0,75,0,74,0,88,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:30.162,322,322,13.1579,320,240,153600,1.25626,1,3.46578,1.41784,426.715,0,0,0,1558.24,0,4.62622,1.25626,4.62622,1558.24,0.00502315,1328,1952,0,0,0,0,0,0,0,0,57,0,56,0,53,0,51,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:32.182,329,329,13.1579,320,240,153600,2.79277,1,3.47426,1.27326,437.234,0,0,0,1562.24,0,7.08749,2.79277,7.08749,1562.24,0.0111726,1328,1952,0,0,0,0,0,0,0,0,52.5,0,50,0,47,0,49,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:34.278,336,336,12.6582,320,240,153600,1.25636,1,3.33924,1.50387,446.292,0,0,0,1487.5,0,5.09581,1.25636,5.09581,1487.5,0.00502482,1331,1952,0,0,0,0,0,0,0,0,84,0,72,0,65.5,0,76,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:36.294,343,343,13.1579,320,240,153600,1.30522,1,3.46663,1.29853,455.421,0,0,0,1492.76,0,4.99575,1.30522,4.99575,1492.76,0.00522002,1331,1952,0,0,0,0,0,0,0,0,43,0,39,0,33.5,0,46.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:38.314,350,350,12.6582,320,240,153600,1.28178,1,3.468,1.31891,464.613,0,0,0,1494.09,0,5.57565,1.28178,5.57565,1494.09,0.00512669,1334.5,1952,0,0,0,0,0,0,0,0,54,0,43.5,0,46.5,0,51.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:40.330,357,357,13.1579,320,240,153600,1.46772,1,3.47218,1.30106,473.783,0,0,0,1504.72,0,9.61318,1.46772,9.61318,1504.72,0.00587024,1351,1952,0,0,0,0,0,0,0,0,70,0,63,0,80.5,0,62.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:42.350,364,364,12.6582,320,240,153600,1.28131,1,3.4685,1.30301,483.469,0,0,0,1510.03,0,8.68411,1.28131,8.68411,1510.03,0.00512482,1390.5,1952,0,0,0,0,0,0,0,0,76,0,81,0,85,0,83.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:44.366,371,371,13.1579,320,240,153600,1.26386,1,3.46253,1.38033,494.608,0,0,0,1516.36,0,5.07737,1.26386,5.07737,1516.36,0.00505378,1365,1952,0,0,0,0,0,0,0,0,76,0,71,0,81.5,0,70.5,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:46.386,378,378,12.6582,320,240,153600,2.17871,1,3.47806,1.59754,504.421,0,0,0,1520.92,0,8.39671,2.17871,8.39671,1520.92,0.00871484,1405,1952,0,0,0,0,0,0,0,0,74,0,71,0,94,0,74,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:48.402,385,385,13.1579,320,240,153600,1.26073,1,3.46101,1.39862,514.826,0,0,0,1551.17,0,28.877,1.26073,28.877,1551.17,0.00504211,1429,1952,0,0,0,0,0,0,0,0,88,0,84.5,0,86,0,94,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:50.422,392,392,12.6582,320,240,153600,1.28881,1,3.43985,1.48694,523.814,0,0,0,1586.59,0,8.10832,1.28881,8.10832,1586.59,0.00515482,1458.5,1952,0,0,0,0,0,0,0,0,97,0,99,0,99,0,98,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:52.518,399,399,12.6582,320,240,153600,1.25756,1,3.3735,1.28739,533.443,0,0,0,1543.95,0,16.0371,1.25756,16.0371,1543.95,0.00502961,1461.5,1952,0,0,0,0,0,0,0,0,98,0,100,0,100,0,100,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:54.534,406,406,13.1579,320,240,153600,1.28235,1,3.45961,1.37637,542.611,0,0,0,1556.53,0,10.0174,1.28235,10.0174,1556.53,0.00512898,1457,1952,0,0,0,0,0,0,0,0,96.5,0,96,0,96.5,0,97,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:56.554,413,413,12.6582,320,240,153600,1.2587,1,3.47234,1.31221,559.736,0,0,0,1646.64,0,92.15,1.2587,92.15,1646.64,0.00503336,1465.5,1952,0,0,0,0,0,0,0,0,100,0,98,0,97,0,99,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
2025-11-16 23:26:58.650,420,420,12.6582,320,240,153600,1.25912,1,3.34213,2.43906,568.82,0,0,0,1642.5,0,39.2948,1.25912,39.2948,1642.5,0.00503565,1466,1952,0,0,0,0,0,0,0,0,100,0,100,0,97.5,0,100,0,0,0,0,0,0,0,0,0,4,2,4,4,4,0,0,0,0,0,0,0,0,0
